name,endereco,bairro,cep,cidade,estado,pais,telefone,nome_fantasia,email,site,cnpj
INOV BRASIL - INSTITUTO NOVAS TECNOLOGIAS,R. INACIO MANUEL ALVARES - 298 - APTO 113B,BUTANTA,5372110,São Paulo,SP,Brasil,61-32025708,INOV BRASIL,washingtonnmelo@hotmail.com,www.inovbrasil.org.br,6302619000137
FUNDAÇÃOTIRADENTES,AVENIDA CONTORNO - 2185 -,SETOR CENTRAL,74055140,Goiânia,GO,Brasil,-32693301,,,,
Instituto de Cultura e Empreendedorismo Social,"Ruas das Vassouras - 21 - Edif. Fleming, sala 102",Centro Histórico,40020020,Salvador,BA,Brasil,71-33224491,ICES,administracao@blococultural.com.br,www.blococultural.com.br,10722480000158
Associação Mão Amiga,Rua Lassance Cunha - 39 -,centro,35570000,Formiga,MG,Brasil,37-33223291,,,,
Centro Social de Formação e Promoção Humana São Joaquim,Travessa Dona Docha - 265 -,Centro,35860000,Conceição do Mato Dentro,MG,Brasil,31-38681121,CEFORM,ceforme2007@yahoo.com.br,,
APAE DO municipio de Pinhal de São Bento,Rua Doutor Govis - 10 -,centro,85727000,Pinhal de São Bento,PR,Brasil,46-35601199,,,,
INSTITUTO NACIONAL DE SALÕES DE BELEZA ESTÉTICA E SIMILARES,RUA REGO FREITAS - 551 - 5º ANDAR CJ 51,VILA BUARQUE,1220010,São Paulo,SP,Brasil,11-28063566,INBES,instituto-inbes@bol.com.br ,www.inbes.org.br ,11642853000143
CEBRAIOS,RUA ANA NERI - 345 -,PETRÓPOLIS,,Natal,RN,Brasil,84-32111555,CASA RENASCER,cedecacasarenascer@supercabo.com.br,cedecacasarenascer.org,24517922000139
Ciclufort.Centro de iluminação Cristã luz Universal Fortaleza de Minas,Rua Chapadas - 300 - Sitio,Chapada,35501304,Divinópolis,MG,Brasil,37-99892400,Novo Horizonte Luz Divina,ramosd_akg@yahoo.com,www.novohorizonteluzdivina.com.br,10641290000106
Associação de Pais e Amigos dos Excepcionais,Rua Evaldo Angelo dos Santos - 101 -,centro,48370000,Esplanada,BA,Brasil,75-98312083,APAE Esplanada,apaeesplanada@hotmail.com,,
OBRAS SOCIAIS ESPIRITA BITTENCOUR SAMPAIO,RUA MG 3 SN ESQ C MG-14 QD APM-2 - 0 -,SETOR MADRE GERMANA I,74965460,Aparecida de Goiânia,GO,Brasil,62-99755007,OBRAS SOCIAIS ESPIRITA BITTENCOURT SAMPAIO,osebs@osebs.com.br,www.osebs.com.br,8453440000106
ASSOCIAÇÃO DE CONDUTORES DO TURISMO DE OBSERVAÇÃO DO PEIXE BOI MARINHO,Praça São Gonsalo - 38 -,TATUAMUNHA,57945000,Porto de Pedras,AL,Brasil,82-32986247,ASSOCIAÇÃO PEIXE BOI,peixeboipp@bol.com.br,,
Lar Batista Centro Leste do Estado de São Paulo,Rua: Nova zelândia - 455 -,Pq. das Nações,13470090,Americana,SP,Brasil,19-34054269,Lar Batista de Crianças,patriciapelisson@yahoo.com.br,www.larbatistaamericana.com.br/,60722402000121
Associação de Treinamento de Jovens Cooking For Life,Rua Rotary Clube - 135 -,Tibery,38405004,Uberlândia,MG,Brasil,34-32226104,Cooking For Life,info@cookingforlife.org.uk,www.cookingforlife.org.uk,6257932000109
Associação Brasileira de Documentaristas e Curta-Metragistas do Rio Grande do Norte,Av. Hermes da Fonseca - 1444 -,Tirol,59020650,Natal,RN,Brasil,84-88999191,,,,
INSTITUTO DE FORMAÇÃO EDUCACIONAL E EMPRESARIAL CONTÍNUA - IFEEC,Rua Santo André - 482 -,Centro,09020230,Mauá,SP,Brasil,11-28966690,IFEEC,contato@ifeec.org.br,,
ASSOCIAÇÃO COMUNITÁRIA SEMPRE VIVA,R. AMÉLIA AUGUSTA RODRIGUES - 45 -,SÃO MATEUS,3959040,São Paulo,SP,Brasil,11-20150712,,,,
MITRA DIOCESANA DE PORTO NACIONAL,RUA DR FRANCISCO AIRES - 306 -,CENTRO,77500000,Porto Nacional,TO,Brasil,63-33634857,DIOCESE DE PORTO NACIONAL,CEE.CONTABILIDADE@UOL.COM.BR,,
CENTRO DE AMPARO E ASSISTENCIA A DIGNIDADE HUMANA,RUA JOSÉ DOS SANTOS GARCIA - 1115 -,RESIDENCIAL NOVA BAURU,17022144,Bauru,SP,Brasil,-32375853,CAADH,caadh@bauruense.com.br,www.bauruense.com.br,5098529000103
INSTITUTO PENSAR BRASIL DE CIDADANIA E ESTUDOS AVANÇADOS,SIG quadra 04 lote 25 SALA 221 - 25 - Ed. Barão de Mauá,SIG,70610440,Brasília,DF,Brasil,61-33440390,INSTITUTO PENSAR BRASIL,,,
CENTRO HOLISTICO DE ESTUDOS E TRATAMENTO DE DEPENDENCIA QUIMICA E/OU ALCOOLISMO -RETIRO DE EROS,RUA MARIA EUGENIA DOS REIS - 699 -,COMUNIDADE STA FE,38001970,Uberaba,MG,Brasil,34-33226009,RETIRO DE EROS,realina@terra.com.br,,
Cooperazione Per Lo Sviluppo Dei Paesi Emergenti,Rua Stela de Souza - 230 -,Sagrada Familia,31030490,Belo Horizonte,MG,Brasil,31-92171555,,,,
Associação Comunidade de Direitos,Rua Bento Luiz de França - 389 -,Cachoeira,83708590,Araucária,PR,Brasil,-92024293,Comunidade de Direitos,jeulliano@yahoo.com.br,,
comunidade terapeutica fonte de agua viva favi,araucaria - 251 -,porto das laranjeiras,83704245,Araucária,PR,Brasil,41-36428114,FAVI,favi@ctfavi.com.br,www.ctfavi.com.br,7019293000106
METAS - MUSICA ESCOLA TEATRO ARTE SOCIAL,Rua Aquarela do Brasil - 333 -,São Conrado,22610010,Rio de Janeiro,RJ,Brasil,-33225026,13094970000145,,,
Associação Crescer no Campo,Rua Xavier Ribeiro - 210 -,Centro,13990000,Espírito Santo do Pinhal,SP,Brasil,19-36517553,Crescer no Campo,crescernocampo@crescernocampo.org.br,www.crescernocampo.org.br,7417051000162
Irmandade da Santa Casa de Misericórdia de Cassilândia,Rua Pedro Pereira de Almeida - 391 -,Centro,79540000,Cassilândia,MS,Brasil,67-35961133,Santa Casa de Cassilândia,iscmc@uol.com.br,,
LAR JESUS MARIA JOSÉ,AV ENGENHEIRO SARAIVA DE OLIVEIRA - 350 -,JARDIM TABOÃO,5741200,São Paulo,SP,Brasil,11-30881600,,,,
Associação de pais e Amigos dos Excepcionais deJequié,Rua Jose Barros Meira - 581 -,Mandacaru,45207070,Jequié,BA,Brasil,73-35274190,APAE de Jequié,apaejequie@hotmail.com,,
CASA DA CULTURA DE TURMALINA,AVENIDA LAURO MACHADO - 237 -,CENTRO,39660000,Turmalina,MG,Brasil,38-91289707,CASA DA CULTURA DE TURMALINA,casaculturatur@hotmail.com,,
"Associação Comunitária de Esportes, Lazer, Cultura e Assistência Social",Rua Amazonas - 0 - barracão,centro,87320000,Roncador,PR,Brasil,-35751374,ACELCAS,paulohawthorne@yahoo.com.br,,
FEDERAÇÃO BRASILEIRA DE DEFESA DOS DIREITOS HUMANOS - FBDH,AVENIDA ANGELO POLON - 173 -,BAIXA CENTRO,45836000,Itamaraju,BA,Brasil,71-91135190,COMISSÃO ESPECIAL DE DEFESA DOS DIREITOS HUMANOS,elizeurosa@yahoo.com.br,www.cipddh.org,4783552000174
Fundação Francisco de Assis,Rua Sagrada Família - 120 -,Bela Vista,45997004,Teixeira de Freitas,BA,Brasil,73-30117000,Faculdade do Sul da Bahia,ffassis@ffassis.edu.br,www.ffassis.edu.br,3760257000130
instituto solidaura,rua 09 - 788 -,oeste,,Goiânia,GO,Brasil,62-35414928,instituto solidaura,institutosolidaura@yahoo.com.br,www.institutosolidaura.org.br,6109926000104
ASSOCIAÇÃO SENHOR DA LUZ,RUA ANDRE MUNK - 45 - CASA 3,JARDIM JOAMAR,2320165,São Paulo,SP,Brasil,-22038652,SENHOR DA LUZ,regina.croth@terra.com.br,,
Associação de Pais e Amigos dos Excepcionais - APAE,Rua Eduardo Maria de Souza - 41 -,Centro,33805600,Ribeirão das Neves,MG,Brasil,31-36272191,APAE de Ribeirão das Neves,apaeneves@oi.com.br,,
"Associação Beneficente Monte Verde - ""ABMV""",Av. Sol Nascente - 1157 -,Monte Verde,37653000,Camanducaia,MG,Brasil,35-34381595,Hospital Monte Verde,abmv@micropic.com.br,,
ADISGO Associação dos Diabeticos do Sudeste Goiano,Rua Uruana - 86 -,Mae de Deus,75701970,Catalão,GO,Brasil,-34414035,ADISGO Associação dos Diabeticos do Sudeste Goiano,adisgo@wgo.com.br,,
"Instituto ""Hércule Florence""",Rua Ceara - 124 - Entrada 2 Andar 1,Consolação,1243010,São Paulo,SP,Brasil,11-36623884,Instituto Hercule Florence,contato@ihf19.org.br,www.ihf19.org.br,8706402000118
Américas Amigas,AV. PAULISTA - 1294 - 4º ANDAR SALA 4A,CERQUEIRA CÉZAR,1310915,São Paulo,SP,Brasil,11-56411591,Américas Amigas,mirnahallay@americasamigas.org.br,,
Comitato Dell E Italiana,Rua Rocha - 245 -,Bela Vista,1330000,São Paulo,SP,Brasil,11-32873517,58122144000109,,,
Fundação Educacional Rural Cristã Rachel Mello,Av. Fernando Osório - 2835 -,Três Vendas,96065000,Pelotas,RS,Brasil,-32231436,88384581000153,,,
associação de pais e amigos dos excepcionais,Rua joaquim de paula - 501 -,centro,62970000,Alto Santo,CE,Brasil,-34292307,apae,apaealtosanto@hotmail.com,,
LIGA ESPORTIVA CULTURAL E BENEFICENTE DO PASSARE,RUA: V - 101 - CONJ: BARROSO II,PASSARE,60768470,Fortaleza,CE,Brasil,85-88750991,LIGA DO PASSARE,leneavozdascomunidades@,,
ASSOCIAÇÃO APARECIDENSE DE APARECIDENSE DE EDUCAÇÃO,RUA CAMPO GRANDE - 26 -,JARDIM DAS ESMERALDAS,74905020,Aparecida de Goiânia,GO,Brasil,62-30949494,ASSOCIAÇÃO APARECIDENSE DE APARECIDENSE DE EDUCAÇÃO,leandro@unifan.edu.br,www.unifan.edu.br,1460690000124
Associação de Espinha Bífida de Mato Grosso,"Rua 21, Quadra 40 - 40 -",Recanto dos Passaros,78075410,Cuiabá,MT,Brasil,-36633745,AEB-MT,contato@espinhabifida.org.br,www.espinhabifida.org.br,6187385000124
ASSOCIAÇAO UNIAO SOCIAL DOS MORADORES DE VILA MRILENA,RUA COBO FRIO - 2 - CASA,GUAIANASES,8411360,São Paulo,SP,Brasil,-25575734,UNIAO SOCIAL,usimaluiz@ig.com.br,,
Articulacao de Creches e Pre escola comunitaria de sao goncalo,Rua Joao Catetano - 45 -,Alcantara,24710405,São Gonçalo,RJ,Brasil,21-26038198,artcreche,artcrechesg@bol.com.br,,
Instituto Hélio Amaral,AV Monsenhor Aristides Rocha - 3 -,das graças,35300344,Caratinga,MG,Brasil,33-33217516,Instituto Hélio Amaral,instituto.amaral@bol.com.br,,
APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE AMPÉRE,"Rua São João, - 98 -",São Francisco,85640000,Ampére,PR,Brasil,46-35478500,,,,
ASSOCIAÇÃO PARANAENSE DE DEFESA DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,"Rua Ernesto Keller - 388 - sl 03, cx. Postal 363",Jd. Eliza I,85854200,Foz do Iguaçu,PR,Brasil,-30252740,FÓRUM DCA/PR,contato@forumdcapr.org.br,www.forumdcapr.org.br,5904036000113
ONG RESTAURA BAHIA,RUA - 125 - SEDE,SUSSUARANA,41215400,Salvador,BA,Brasil,71-82224992,RESBA,restaurabahia@hotmail.com,http://restaurabahia.no.comunidades.net,12209371000167
Central das Associações do Município de Urânia,Avenida Brasil - 811 - Prédio,Centro,15760000,Urânia,SP,Brasil,17-36341229,CAMU,camu.urania@gmail.com,,
União dos Moradores da Favela do Jardim Colombo,Viela das Goiabeiras - 313 -,Jardim Colombo,5661040,São Paulo,SP,Brasil,11-35075620,União dos Moradores da Favela do Jardim Colombo,uniaojdcolombo@yahoo.com.br,,
ASSOCIAÇÃO COMUNITÁRIA DOS MORADORES DO BAIRRO DE SANTA RITA,AV LAURO SODRE - 0 -,SANTA RITA,68170000,Juruti,PA,Brasil,93-91170593,ACMBSR,joaombdesouza@hotmail.com,,
Centro de Ação Social Sr.Joaninho,Rua Mello Franco - 210 -,São Mateus,36026000,Juiz de Fora,MG,Brasil,32-99021414,Centro de Ação Social Sr.Joaninho,lucinhajf@yahoo.com.br,,
Associação Pedagógica Eurípedes Barsanulfo,Rua Anitápolis - 85 -,Vorstadt,89015350,Blumenau,SC,Brasil,47-32221896,APEB,apeb.bnu@gmail.com,Não tem,7098848000144
ENTIDADE ESPIRITA ASSISTENCIAL CASA DO JARDIM,RUA BECK - 129 -,MENINO DEUS,90130030,Porto Alegre,RS,Brasil,51-32313826,CASA DO JARDIM,SECRETARIACJ@YAHOO.COM.BR,WWW.CASADOJARDIM.COM.BR,93074441000119
TENDA DE UMBANDA DO PAI TOMAS,RUA PIQUIRI - 355 - FUNDOS,BALAROTTI/CENTRO,86025340,Londrina,PR,Brasil,43-33369082,TENDA DE UMBANDA DO PAI TOMAS,contato@tendadeumbandadopaitomas.com.br,ww.tendadeumbandadopaitomas.com.br,9367710000129
ASSOCIAÇÃO MADRE TERRA,RUA ASTORGA S/N° - 0 - CAIXA POSTAL 1992,REMANSO GRANDE,85863990,Foz do Iguaçu,PR,Brasil,45-91339364,,,,
ASSOCIAÇÃO DE PROTEÇÃO A VIDA,Rua Ernesto Keller - 388 - cx. postal 363,Jd Eliza I,85854200,Foz do Iguaçu,PR,Brasil,-30252440,,,,
FUNDAÇÃO PONTO FRIO ALFREDO JOAO MONTEVERDE,AV. TENENTE REBELO - 675 -,IRAJA,21230900,Rio de Janeiro,RJ,Brasil,21-24728548,FUNDAÇÃO PONTO FRIO,gsilva@pontofrio.com.br,,
ENTIDADE SEM FINS LUCRATIVOS,Q 78 PRAÇA 4 ÁREA A - 4 - PARQUE ALVORADA I,PARQUE ALVORADA,72800000,Luziânia,GO,Brasil,61-85206849,ASSOCIAÇÃO DOS DEFICIENTES FÍSICOS EM LUZIÂNIA,damiao2008_@hotmail.com,,
Centro Assistencial do Idoso,"R.7 Q-B4,lote-11, - 11 -",Disterro,53570130,Abreu e Lima,PE,Brasil,81-35424711,Lar dos Idosos Filhos de Asaff,linaldosilva2009@hotmail.com,,
ASSOCIAÇÃO PESTALOZZI DE VILA VELHA,praça rui braga ribeiro - 0 -,santa ines,29108470,Vila Velha,ES,Brasil,27-32194531,ASSOCIAção pestalozzi de vila velha,pestalozzivv@yahoo.com.br,,
Instituto Natura,na Av. Brigadeiro Faria Lima - Condomínio Edifício Faria Lima - 201 - 17o. andar,Pinheiros,5426100,São Paulo,SP,Brasil,11-30343826,Instituto Natura,carlosolsak@natura.net,www.instutonatura.org.br,12384445000100
Associação Cultural Cachuera,Rua Monte Alegre - 1094 -,Perdizes,5014001,São Paulo,SP,Brasil,11-31053552,Cachuera!,pauloeduardo@rzdax.com.br,,
Centro de Apoio e Integração do Surdocego e Múltiplo Deficiente,Rua Lino Guedes - 225 -,Jd. Paulistano,13026370,Campinas,SP,Brasil,19-32391456,CAIS,cais@caiscampinas.org.br,www.caiscampinas.org.br,7346939000151
ACAO SOCIAL SOS FAMILIA,RUA QUEBEC - 5 -,BETHANIA,35164101,Ipiaçu,MG,Brasil,31-38262908,,,,
TRAMA ECOLOGICA,R TAMARINDUS - 0 - S/Nº,CAMPOS ELISEOS,25000000,Duque de Caxias,RJ,Brasil,21-27733309,TRAMA ECOLOGICA,tramaecologica@tramaecologica.org.br,www.tramaecologica.org.br,10796599000175
TERRE DES HOMMES SCHWEIZ,RUA DA GRAÇA - 164 -,GRAÇA,40150055,Salvador,BA,Brasil,71-30173001,TERRE DES HOMMES SCHWEIZ,alex_menezes@hotmail.com,www.terredeshommesschweiz.ch,
SOCIEDADE GETULIENSE DE AMPARO AOS IDOSOS,Rua José Cortese - 259 -,CENTRO,99900000,Getúlio Vargas,RS,Brasil,-33411748,LAR DOS IDOSOS,jussara.lehmann@gmail.com,,
ASSOCIAÇÃO CENTRO FORMATIVO EDUCATIVO,SETOR DE INDUSTRIA BERNARDO SAYÃO SIBS - QUADRA - 3 - CONJUNTO B LOTE 13,NUCLEO BANDEIRANTE,71736302,Brasília,DF,Brasil,61-35321976,CENTRO FORMATIVO EDUCATIVO,cefebrasilia@gmail.com,,
Serviço de Estimulação e Reabilitação da criança,Rua José Inacio da Silva - 71 -,Centro,55641055,Gravatá,PE,Brasil,-35331233,SERC,serc2@uol.com.br,,
Associação para preservação da natureza Grupo ecologico Geração Verde,av Dr. Jose maria dos reis - 701 -,Estados Unidos,38017370,Uberaba,MG,Brasil,34-33131943,Geração Verde,marcelo@geracaoverde.org.br,www.geracaoverde.org.br,4251496000127
ASSOCIAÇÃO PESTALOZZI DE PONTO BELO,AVENIDA SEBASTIÃO RABELO - 580 -,CENTRO,29885000,Ponto Belo,ES,Brasil,27-37571681,"CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO 'VIDA E ESPERANÇA""",pestalozzipb@yahoo.com.br,,
instituto olhar,AV JOAOA DE ARAUJO LIMA - 801 - TERCEIRA ETAPA,JOSE WALTER,60750130,Fortaleza,CE,Brasil,85-32913576,instituto olhar,institutoolhar@yahoo.com.br,,
Instituto Cãochorro & Outros Bichos,Rua Dom Bosco - 730 -,Jardim Márcia Cristina,13466327,Americana,SP,Brasil,-34055354,Instituto Cãochorro,padovani@caochorro.com.br,www.caochorro.com.br,12967382000106
GENESE PREVENÇÃO DA DEPENDENCIA QUIMICA,RUA ARTUR COELHO - 64 -,CAJUEIROS,27916130,Macaé,RJ,Brasil,22-27626679,39232186000140,,,
COMITE RESGATE DA CIDADANIA DE ITAPETINGA,R 15 DE NOVEMBRO - 0 - CASA,CLEROLANDIA,45700000,Itapetinga,BA,Brasil,77-32616421,,,,
Comunidade Terapêutica Cre-ser,"Av. Nelson Santos, área especial - 1 - Antigo prédio do Forum",Centro,72920000,Alexânia,GO,Brasil,62-33363736,Clinica Cre-ser,junior@clinicacre-ser.org.br,www.clinicacre-ser.org.br,13486480000194
"Associação Cultural, Musical e Artística São Vicente de Paulo de Pirapora",Rua Camilo dos Santos - 144 -,Santos Dumont,39270000,Pirapora,MG,Brasil,38-37412717,Escola de Musica,escolademusica-pirapora@hotmail.com,,
ASSOCIAÇÃO MINISTERIO AMPARO E RESTAURAÇÃO - AMAR,RUA QUINZE DE NOVEMBRO - 207 -,CENTRO,96225970,São José do Norte,RS,Brasil,53-32381485,AMAR,amarsjn@gmail.com,,
Instituto de Desenvolvimento Laura Sciotta,Av. João Barbosa de Camargo - 1494 -,Vila Bom Jardim,12850000,Bananal,SP,Brasil,12-31161591,,,,
organização não governamental cidadan ia,rua professora nair - 608 -,jaderlandia,68638000,Rondon do Pará,PA,Brasil,94-91483928,ong cidadania,edivaldogaviao@yahoo.com.br,,
INSTITUTO PREFEITO LUPERCIO TORRES,RUA FRANCISCO GLICERIO - 937 -,CENTRO,13720000,São José do Rio Pardo,SP,Brasil,19-36084875,,,,
CEI - CENTRO EDUCACIONAL INTEGRADO LTDA,AV. IRMÃOS PEREIRA - 670 -,CENTRO,87301010,Campo Mourão,PR,Brasil,44-35182500,INTEGRADO COLÉGIO E FACULDADE,contabilidade@grupointegrado.br,www.grupointegrado.br,79264628000154
Oratório Nossa Senhora Auxiliadora,RUA NELITA GUIMARÃES - 105 -,SÃO DOMINGOS,38180632,Araxá,MG,Brasil,34-36611813,ORATÓRIO,onsa105@gmail.com,,
CENTRO EDUCACIONAL JABUTI - CEJA,AVENIDA BRASIL - 463 -,MOGI MODERNO,8717260,Mogi das Cruzes,SP,Brasil,11-29888505,CENTRO EDUCACIONAL JABUTI - CEJA,escolajabuti@ig.com.br,www.cejajabuti.org,8161818000106
INSTITUTO TERRA DE MINAS,RUA JUSCELINO KUBSTCHEK - 1017 -,CENTRO,35670000,Mateus Leme,MG,Brasil,31-97701141,ITM,gunga6@hotmail.com,,
ASSOCIAÇÃO DE ASSISTÊNCIA E PROMOÇÃO DO MENOR CARENTE DE CAMPO ERE,RUA MARANHÃO - 55 - CASA,CENTRO,89980000,Campo Erê,SC,Brasil,49-36551188,PRO-MENOR,eliseusche@yahoo.com.br,não tem,75440776000121
CRECHE CRIANÇA FELIZ,RUA SANTA EFIGÊNIA S/N° - 0 -,CONJUNTO GUARANI I,87501370,Umuarama,PR,Brasil,44-36242783,,,,
Instituição ds Obras Sociais de Santa Dorotéia,Rua: General Osório - 226 -,Centro,28625630,Nova Friburgo,RJ,Brasil,22-25287345,Casa Madre Roselli,,,
CONSELHO INTERATIVO DE SEGURANÇA PÚBLICA DE CASTELO,"RUA AGUILAR DE FREITAS, - 199 -",BAIXO ITÁLIA,29360000,Castelo,ES,Brasil,28-35421725,CISEC,cisec.es@gmail.com,www.cisec.com.br,3348261000195
COMITE ESTRATEGICO SOJA BRASIL,Av. Nações Unidas - 18001 - Terreo area lazer,Santo Amaro,4795900,São Paulo,SP,Brasil,11-56432008,CESB,,,
INSTITUTO DE ATITUDES SOLIDÁRIAS - IASOL,RUA DR ANTONIO GOMES P COELHO - 1572 -,CENTRO,39260000,Várzea da Palma,MG,Brasil,-37311525,IASOL,ivelino@uai.com.br,,
Instituto Cidade Verde,"AV. HIGIENÓPOLIS, ED. PIONEIROS DO CAFÉ 3º ANDAR SALA 31 - 1100 -",Centro,86020911,Londrina,PR,Brasil,43-99814680,,,,
Associação Carlos Benito Franchi,Rua Ibirapuera - 9 -,Jardim Ipiranga,13468490,Americana,SP,Brasil,-34624242,,,,
ASSOCIAÇÃO MARINGAENSE AMIGOS DA INFÂNCIA,RUA VIRGINIA - 15 - CASA,JD VIRGINIA,87040310,Maringá,PR,Brasil,44-30345696,,,,
Associaçao de Auxilio ao Deficiente Fisico,Av.Sebastiao Jorge Lasmar - 514 -,Santo Antonio,35570000,Formiga,MG,Brasil,-33213827,ASADEF,asadefadefor@yahoo.com.br,,
Creche Comunitária Cantinho da Vila,Rua macapá - 245 -,São Caetano,32686280,Betim,MG,Brasil,31-31,,,,
Associação Comunitária Seara,R.: Dr. Antonio Gomes P. Coelho - 1634 - Casa,Centro,39260000,Várzea da Palma,MG,Brasil,38-98456619,El-Shaday,edvaldobrito33@yahoo.com.br,,
FUNDACAO SEMMELWEIS,AV MICHAEL MOOR - 1901 - COLONIA VITORIA,ENTRE RIOS,85139400,Guarapuava,PR,Brasil,42-36251311,HOSPITAL SEMMELWEIS,andream@agraria.com.br,www.agraria.com.br,5486268000107
ASSOCIAÇÃO MARIA MÃE DA VIDA,RUA GENERAL COSTA MATOS - 80 -,BARRA DO CEARÁ,60310690,Fortaleza,CE,Brasil,85-32524367,,,,
Servi;o para o Bem Estar Humano,Rua Jacarepagua - 121 -,planalto,38413303,Uberlândia,MG,Brasil,-30860902,Bem Estar,obrasocial.shalom@yahoo.com.br,,
INSTITUTO AQUA XXI,Av. Tancredo Neves - 142 -,Vila carijós,35473000,Belo Vale,MG,Brasil,31-98002309,,,,
ONG História Viva,Rua Cícero Justino - 140 - antiga RFFSA,Batalhão,63640000,Independência,CE,Brasil,88-92479550,ONGHV,onghistoriaviva@bol.com.br,www.onghistoriaviva.blogspot.com,8790439000177
Fundação Educacional Monte Belo,Av. Eudes Scherrer de Souza - 2001 -,Laranjeiras,29165680,Serra,ES,Brasil,27-32988130,Fundação Educacional Monte Belo,fundacaomontebelo@femb.org.br,http://www.femb.org.br,4048066000102
ASSOCIAÇÃO DAMAS DE CARIDADE,RUA TIRADENTES - 2001 -,Centro,97650000,Itaqui,RS,Brasil,-34331139,LAR SÃO JOSE,joso.escritorio@hotmail.com,,
Associação Filosofia Itinerante,Rua Rio Jaú - 43 - Novo Aleixo,Cidade Nova,69084000,Manaus,AM,Brasil,92-36815427,Associação Filosofia Itinerante,afinsophiaitin@yahoo.com.br,afinsophia.wordpress.com,4557267000135
FUNDAÇÃO DOM JOSE HASCHER,RUA FLORIANO PEIXOTO - 0 -,CENTRO,69980000,Cruzeiro do Sul,AC,Brasil,-33222743,,,,
Associacao de Pais e Amigos do Excepcional - APAE - - Funilandia,Rua Raimundo Batista de Oliveira - 54 -,Centro,35709000,Funilândia,MG,Brasil,31-37136513,,,,
SERVIÇO DE OBRAS SOCIAIS DE LAMBARI,RUA MARIA FABREGAS - 87 -,SERTAOZINHO,37480000,Lambari,MG,Brasil,-32711984,SOS,hsvp.lam@gmail.com,,
Instituto de Regaste Social e Educação do Ser Humano,Rua 60 c/ 62 - 0 - Quadra A-I 10 Lote 16,Mansões das Águas Quentes,75690000,Caldas Novas,GO,Brasil,64-34533409,Instituto de Regaste Social e Educação do Ser Humano,ongsiresh@hotmail.com,,
Creche e Educandário Espírita Recanto de Paz Paula Prado,Rua Percival Xavier Rebello - 112 - área 3,Setor Barravento,74594108,Goiânia,GO,Brasil,62-32107436,Recanto de Paz Paula Prado,atendimento@crechecasadocaminho.org,www.crechecasadocaminho.org,7318968000100
Fundação Santa Ângela,CÂNDIDO PEREIRA - 271 - CAPELINHA,SANTO ANTONIO,64255000,Pedro II,PI,Brasil,86-32712011,,,,
Associação Paranaense de Suinocultores,Rua Conselheiro Laurindo - 809 - Salas 909/910,Centro,80060100,Curitiba,PR,Brasil,41-32231207,Associação Paranaense de Suinocultores,aps@aps.org.br,www.aps.org.br,76900802000110
LAR SÃO VICENTE DE PAULO,travessa José Amador - 109 -,santa luzia,12570000,Aparecida,SP,Brasil,12-31052589,LAR SÃO VICENTE DE PAULO,rogerio@querolcontabil.com.br,,
Associaçâo Pestalozzi de Marechal Floriano,casa - 610 -,santa Rita,29255000,Marechal Floriano,ES,Brasil,27-32882839,Escola Espacial Renascer,mfpestalozzi@hotmail.com,,
ASSOCIAÇÃO PROVIDA DE COMBATE AO CANCER IDERVAL DA SILVA SOBRINHO,RUA - 22 -,CENTRO,77804090,Araguaína,TO,Brasil,63-34143033,PRO VIDA,acacio2004@uol.com.br,,
Centro Espírita Aprendizes do Evangelho,Rua Allan Kardec - 503 - Quadra 45,Cavalcantinho,73790000,Cavalcante,GO,Brasil,62-34941005,,,,
Associação Comunitaria do Barro Preto,Zona Rural de Boa Esperança/MG - 0 - Zona Rural,Zona Rural,37170000,Boa Esperança,MG,Brasil,35-91029659,Associação Comunitária do Barro Preto,hornabros@yahoo.com.br,,
CLOSBO CLINICA ODONTOLOGIA LTDA ME,Av.ACM - 1034 - 308 A,Itaigara,41825906,Salvador,BA,Brasil,71-33511186,CLIOB,,,
MUNDO VERDE PROTEÇÃO AMBIENTAL,Rua Maria Quitéria - 5 -,Independência,9863390,São Bernardo do Campo,SP,Brasil,11-43437336,MUNDO VERDE,gilhohmann@yahoo.com.br,,
LAR DOS IDOSOS DA SSVP DE ABADIA DOS DOURADOS/MG,RUA TIRADENTES - 75 -,CENTRO,38540000,Abadia dos Dourados,MG,Brasil,34-88418451,LAR DOS IDOSOS DA SSVP DE ABADIA DOS DOURADOS/MG,minascontabilidade@yahoo.com.br,,
LAR SÃO VICENTE DE PAULO DE SÃO TOMAS DE AQUINO,RUA ALVES DE FIGUEIREDO - 448 -,CENTRO,37960000,São Tomás de Aquino,MG,Brasil,35-35351215,,,,
Lar dos Idosos José Verçosa Júnior,Rua das Merces - 135 -,Centro,34505490,Sabará,MG,Brasil,31-34521213,,,,
COMITE DE CIDADANIA DOS FUNCIONARIOS DO BRANCO DO BRASIL EM GOIANIA,AV. GOIAS - 980 - 3º ANDAR,CENTRO,74010010,Goiânia,GO,Brasil,62-32165067,COMITE DE CIDADANIA,comitedecidadania@cultura.com.br,www.comitedecidadaniabb.org.br,2196206000164
